date,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2023-04-13 23:00:00+00:00,24.390999,46.047173,0.0,1010.5,0.0,7.9036193,239.9315,21.96
2023-04-14 00:00:00+00:00,22.741,33.35832,0.0,1010.3,0.0,13.324863,231.58191,14.4
2023-04-14 01:00:00+00:00,21.991,32.008476,0.0,1010.8,0.0,12.074766,243.43501,23.759998
2023-04-14 02:00:00+00:00,20.291,35.902912,0.0,1011.3,0.0,10.30883,245.22488,21.24
2023-04-14 03:00:00+00:00,19.091,36.829113,0.0,1011.5,0.0,10.137692,253.49556,18.0
2023-04-14 04:00:00+00:00,17.691,40.34805,0.0,1011.9,0.0,9.114471,260.9098,17.64
2023-04-14 05:00:00+00:00,16.390999,45.371357,0.0,1012.4,18.0,8.647496,267.6141,15.84
2023-04-14 06:00:00+00:00,15.240999,50.040016,0.0,1012.2,95.0,7.9932976,277.76508,14.759999
2023-04-14 07:00:00+00:00,13.441,58.408394,0.0,1012.2,92.0,7.42159,284.03625,13.32
2023-04-14 08:00:00+00:00,11.790999,67.60436,0.0,1012.2,7.0,8.427383,289.9832,11.159999
2023-04-14 09:00:00+00:00,11.191,68.42038,0.0,1012.3,7.0,5.6920996,288.43503,11.159999
2023-04-14 10:00:00+00:00,10.341,74.43057,0.0,1012.7,8.0,6.130579,273.3664,10.08
2023-04-14 11:00:00+00:00,10.891,75.557816,0.0,1013.2,10.0,4.3349743,318.36655,9.72
2023-04-14 12:00:00+00:00,15.091,66.9218,0.0,1013.2,100.0,3.6179552,264.2895,9.72
2023-04-14 13:00:00+00:00,18.991,55.907913,0.0,1013.1,100.0,2.2768397,251.56496,9.72
2023-04-14 14:00:00+00:00,22.091,46.95895,0.0,1013.0,80.0,2.3051248,218.65984,11.159999
2023-04-14 15:00:00+00:00,25.591,38.55613,0.0,1012.7,27.0,1.835647,191.30989,11.879999
2023-04-14 16:00:00+00:00,28.041,31.325254,0.0,1011.9,99.0,1.9386592,111.801476,10.799999
2023-04-14 17:00:00+00:00,29.541,27.766098,0.0,1011.2,100.0,1.8,126.86999,11.879999
2023-04-14 18:00:00+00:00,30.691,24.622805,0.0,1010.6,100.0,3.671294,191.30989,12.24
2023-04-14 19:00:00+00:00,30.791,23.105606,0.0,1010.4,100.0,7.8954163,204.22774,18.359999
2023-04-14 20:00:00+00:00,30.591,24.01784,0.0,1009.5,28.0,7.754637,201.80147,18.359999
2023-04-14 21:00:00+00:00,30.191,23.187729,0.0,1008.9,97.0,9.793058,197.10281,21.24
2023-04-14 22:00:00+00:00,28.091,25.29722,0.0,1009.3,100.0,13.207634,197.44728,25.919998
2023-04-14 23:00:00+00:00,25.341,26.99484,0.0,1009.6,100.0,13.661038,198.43504,27.359999
2023-04-15 00:00:00+00:00,22.741,28.609745,0.0,1010.2,100.0,15.716793,200.09532,27.72
2023-04-15 01:00:00+00:00,21.691,32.714226,0.0,1010.8,100.0,12.43434,202.1095,28.44
2023-04-15 02:00:00+00:00,20.390999,46.49084,0.0,1011.2,100.0,8.217153,208.8107,22.319998
2023-04-15 03:00:00+00:00,19.091,60.381924,0.0,1011.4,100.0,6.792466,212.00534,14.4
2023-04-15 04:00:00+00:00,17.890999,74.48268,0.0,1011.4,100.0,5.991594,212.73521,11.879999
2023-04-15 05:00:00+00:00,17.441,83.09827,0.0,1011.7,100.0,5.904439,217.56866,11.159999
2023-04-15 06:00:00+00:00,16.791,87.995674,0.0,1011.7,100.0,6.297428,210.96368,10.799999
2023-04-15 07:00:00+00:00,15.941,91.99418,0.0,1011.6,100.0,5.634891,206.56499,10.440001
2023-04-15 08:00:00+00:00,14.990999,94.968025,0.0,1011.9,100.0,7.072878,194.7436,9.0
2023-04-15 09:00:00+00:00,14.341,97.12715,0.0,1011.9,100.0,7.2805495,171.46931,9.72
2023-04-15 10:00:00+00:00,14.941,97.45446,0.0,1011.9,100.0,5.0528407,184.08554,9.0
2023-04-15 11:00:00+00:00,15.740999,97.15774,0.0,1012.3,99.0,3.2599385,173.6599,7.5599995
2023-04-15 12:00:00+00:00,17.890999,90.08012,0.0,1012.6,99.0,3.563818,135.0001,10.440001
2023-04-15 13:00:00+00:00,19.441,82.01827,0.0,1012.7,100.0,4.6938257,147.52882,13.679999
2023-04-15 14:00:00+00:00,19.591,81.516495,0.1,1012.6,98.0,5.95906,154.98314,14.04
2023-04-15 15:00:00+00:00,20.791,75.44743,0.0,1012.4,99.0,6.439876,153.43501,16.919998
2023-04-15 16:00:00+00:00,22.390999,70.62274,0.3,1011.6,90.0,3.8773184,111.801476,22.319998
2023-04-15 17:00:00+00:00,23.491,62.592113,0.5,1010.8,100.0,7.5170207,163.30067,19.8
2023-04-15 18:00:00+00:00,17.791,92.39629,6.2,1011.0,100.0,13.202726,191.0035,39.6
2023-04-15 19:00:00+00:00,19.841,86.05914,0.3,1011.3,100.0,2.1897945,189.46225,24.119999
2023-04-15 20:00:00+00:00,20.390999,83.1806,0.2,1010.4,100.0,5.0142193,68.96242,15.84
2023-04-15 21:00:00+00:00,21.041,76.93983,0.2,1010.1,100.0,5.04,90.0,15.84
2023-04-15 22:00:00+00:00,17.791,88.93054,4.5,1010.9,100.0,6.12,118.072395,18.359999
2023-04-15 23:00:00+00:00,17.041,95.04515,1.2,1010.7,100.0,5.4477882,7.59456,13.679999
2023-04-16 00:00:00+00:00,15.941,95.92366,0.7,1011.1,100.0,5.1544156,77.90526,11.5199995
2023-04-16 01:00:00+00:00,14.641,97.764366,0.0,1011.4,100.0,7.0911775,66.037506,9.0
2023-04-16 02:00:00+00:00,15.790999,96.22767,0.0,1011.3,80.0,3.2599385,186.3401,8.64
2023-04-16 03:00:00+00:00,15.290999,99.35993,0.0,1010.1,1.0,2.3051248,51.34017,4.68
2023-04-16 04:00:00+00:00,14.240999,99.35472,0.0,1009.6,100.0,5.8048253,82.875084,11.159999
2023-04-16 05:00:00+00:00,14.141,99.35421,0.0,1011.8,100.0,5.8603754,259.3804,10.08
2023-04-16 06:00:00+00:00,14.691,99.678024,0.0,1011.4,100.0,7.491114,324.78232,13.679999
2023-04-16 07:00:00+00:00,14.391,100.0,0.0,1010.2,100.0,3.0758414,339.44388,12.599999
2023-04-16 08:00:00+00:00,13.591,99.67524,0.0,1010.3,100.0,2.7416782,156.80138,6.12
2023-04-16 09:00:00+00:00,13.691,99.67551,0.0,1010.2,100.0,3.8939953,123.6901,6.4799995
2023-04-16 10:00:00+00:00,13.591,100.0,0.0,1010.6,100.0,3.319036,192.5288,5.3999996
2023-04-16 11:00:00+00:00,14.040999,99.99999,0.0,1011.1,100.0,3.319036,220.60121,7.92
2023-04-16 12:00:00+00:00,14.091,99.03232,0.0,1011.8,100.0,2.5455842,98.13002,10.08
2023-04-16 13:00:00+00:00,14.740999,96.50938,0.0,1011.4,100.0,3.4152596,71.564964,12.24
2023-04-16 14:00:00+00:00,16.291,89.384605,0.0,1011.0,100.0,4.3349743,94.76356,13.32
2023-04-16 15:00:00+00:00,17.991,81.83626,0.0,1010.5,100.0,4.198285,120.96369,14.759999
2023-04-16 16:00:00+00:00,19.691,73.59213,0.1,1010.2,100.0,2.8116899,140.19447,14.759999
2023-04-16 17:00:00+00:00,20.941,67.251724,0.0,1009.6,100.0,2.5455842,135.0001,12.24
2023-04-16 18:00:00+00:00,21.941,62.647408,0.0,1008.7,100.0,5.2416787,164.05453,14.4
2023-04-16 19:00:00+00:00,22.841,58.171947,0.0,1008.1,100.0,6.12,180.0,16.919998
2023-04-16 20:00:00+00:00,24.041,52.043667,0.0,1006.9,93.0,5.04,180.0,16.56
2023-04-16 21:00:00+00:00,24.441,50.31669,0.0,1006.1,90.0,7.928178,182.60251,16.919998
2023-04-16 22:00:00+00:00,23.791,51.80956,0.0,1005.5,59.0,11.4862,147.80429,23.4
2023-04-16 23:00:00+00:00,22.140999,59.145226,0.0,1005.5,99.0,13.493999,133.91916,25.199999
2023-04-17 00:00:00+00:00,18.890999,72.74182,0.0,1005.7,93.0,12.9249525,102.87501,25.919998
2023-04-17 01:00:00+00:00,17.691,78.42825,0.0,1005.9,100.0,13.207634,107.44727,23.4
2023-04-17 02:00:00+00:00,16.841,83.83806,0.0,1006.2,100.0,15.137133,115.34614,29.16
2023-04-17 03:00:00+00:00,16.191,87.37564,0.0,1005.7,63.0,14.799459,108.43504,28.44
2023-04-17 04:00:00+00:00,14.790999,92.826805,0.0,1005.3,100.0,11.726277,107.87879,28.08
2023-04-17 05:00:00+00:00,14.341,94.020515,0.0,1004.5,100.0,12.371645,98.3658,25.199999
2023-04-17 06:00:00+00:00,13.691,97.42991,0.2,1003.8,100.0,9.746631,94.23632,23.4
2023-04-17 07:00:00+00:00,13.591,98.7066,1.7,1003.1,100.0,9.531505,79.11452,23.4
2023-04-17 08:00:00+00:00,13.641,97.74709,0.4,1002.7,100.0,9.028754,85.42616,18.72
2023-04-17 09:00:00+00:00,13.540999,98.38493,0.1,1002.8,100.0,2.5455842,44.999897,17.28
2023-04-17 10:00:00+00:00,13.790999,96.48394,0.4,1003.1,100.0,7.729527,332.24155,14.4
2023-04-17 11:00:00+00:00,13.941,91.27371,0.0,1003.4,100.0,10.30883,294.77512,17.28
2023-04-17 12:00:00+00:00,12.641,78.98671,0.0,1004.4,100.0,9.983106,295.64096,26.28
2023-04-17 13:00:00+00:00,13.141,72.66736,0.2,1004.8,100.0,15.158522,274.08554,28.8
2023-04-17 14:00:00+00:00,12.591,76.3566,0.2,1004.4,100.0,16.327497,284.03625,30.960001
2023-04-17 15:00:00+00:00,12.191,75.261734,0.1,1004.5,100.0,16.595179,273.73132,41.399998
2023-04-17 16:00:00+00:00,12.341,68.421394,0.0,1004.1,10.0,12.429127,259.9921,34.2
2023-04-17 17:00:00+00:00,15.391,49.044964,0.0,1003.0,0.0,14.917212,261.67444,34.2
2023-04-17 18:00:00+00:00,17.191,40.63039,0.0,1002.1,45.0,22.288042,238.8776,45.0
2023-04-17 19:00:00+00:00,18.941,29.715714,0.0,1000.9,62.0,17.58481,247.1094,46.8
2023-04-17 20:00:00+00:00,18.691,30.40153,0.0,1000.0,37.0,25.992397,239.17241,52.56
2023-04-17 21:00:00+00:00,18.241,29.946058,0.0,1000.0,66.0,21.629978,251.56496,51.839996
2023-04-17 22:00:00+00:00,17.991,29.982813,0.0,1000.1,100.0,19.523155,247.21756,43.92
2023-04-17 23:00:00+00:00,16.941,33.9422,0.0,1000.7,83.0,12.979984,250.55988,37.44
2023-04-18 00:00:00+00:00,13.941,35.84513,0.0,1004.1,83.0,15.517629,266.00916,40.68
2023-04-18 01:00:00+00:00,11.691,42.14214,0.0,1005.4,71.0,12.413476,253.14151,29.519999
2023-04-18 02:00:00+00:00,10.891,44.273098,0.0,1005.7,34.0,14.512064,246.61476,25.56
2023-04-18 03:00:00+00:00,10.391,45.107372,0.0,1006.4,100.0,21.67487,258.50348,41.399998
2023-04-18 04:00:00+00:00,9.441,49.134125,0.0,1006.6,3.0,15.827721,252.80138,41.039997
2023-04-18 05:00:00+00:00,8.691,52.05979,0.0,1006.5,3.0,17.208603,254.21918,32.399998
2023-04-18 06:00:00+00:00,7.941,54.576206,0.0,1006.8,67.0,15.192682,256.29303,32.760002
2023-04-18 07:00:00+00:00,7.941,54.775494,0.0,1006.3,72.0,15.978484,247.47939,29.88
2023-04-18 08:00:00+00:00,7.541,54.468834,0.0,1005.8,46.0,18.25026,247.98866,33.48
2023-04-18 09:00:00+00:00,7.591,53.103592,0.0,1006.0,53.0,22.7057,244.65387,42.839996
2023-04-18 10:00:00+00:00,7.1410003,55.773663,0.0,1006.4,33.0,21.603,246.42528,43.199997
2023-04-18 11:00:00+00:00,7.241,57.873707,0.0,1007.1,99.0,20.991426,247.8336,41.039997
2023-04-18 12:00:00+00:00,7.841,56.572243,0.0,1007.6,98.0,17.698677,274.66678,45.0
2023-04-18 13:00:00+00:00,7.691,58.623295,0.0,1007.8,68.0,17.673029,266.49652,34.92
2023-04-18 14:00:00+00:00,8.891,53.457104,0.0,1008.2,27.0,26.168804,262.09293,52.199997
2023-04-18 15:00:00+00:00,9.891,46.130905,0.0,1008.4,88.0,28.883131,259.9507,62.279995
2023-04-18 16:00:00+00:00,10.040999,43.222572,0.0,1008.7,98.0,29.09103,257.85574,59.039997
2023-04-18 17:00:00+00:00,10.941,42.075928,0.0,1008.3,93.0,27.684914,257.22876,57.6
2023-04-18 18:00:00+00:00,11.540999,40.140415,0.0,1008.1,100.0,26.795223,263.82993,56.16
2023-04-18 19:00:00+00:00,11.290999,42.4885,0.0,1007.8,99.0,21.9718,271.87784,52.92
2023-04-18 20:00:00+00:00,12.191,39.456776,0.0,1007.7,100.0,23.110207,274.46707,46.8
2023-04-18 21:00:00+00:00,11.990999,37.14457,0.0,1008.0,87.0,24.387177,278.48886,47.519997
2023-04-18 22:00:00+00:00,11.240999,38.31629,0.0,1008.8,8.0,23.688984,286.7827,47.88
2023-04-18 23:00:00+00:00,10.290999,39.769756,0.0,1009.7,30.0,21.41319,286.60706,46.8
2023-04-19 00:00:00+00:00,6.6410003,46.38739,0.0,1013.1,0.0,22.565422,303.94363,40.68
2023-04-19 01:00:00+00:00,6.291,42.755054,0.0,1013.4,7.0,28.551426,318.06656,54.36
2023-04-19 02:00:00+00:00,5.6410003,45.92068,0.0,1014.2,31.0,21.178896,328.2011,54.0
2023-04-19 03:00:00+00:00,5.241,48.29548,0.0,1015.7,69.0,11.966953,291.16132,39.6
2023-04-19 04:00:00+00:00,5.341,47.961174,0.0,1015.4,50.0,8.373386,295.46332,21.96
2023-04-19 05:00:00+00:00,3.841,57.416748,0.0,1015.2,6.0,5.4477882,262.40546,15.4800005
2023-04-19 06:00:00+00:00,3.341,60.370716,0.0,1015.4,28.0,8.699793,245.55606,15.4800005
2023-04-19 07:00:00+00:00,2.9910002,62.81344,0.0,1015.5,19.0,9.0,253.73972,16.56
2023-04-19 08:00:00+00:00,2.641,65.11501,0.0,1016.2,19.0,9.255571,256.50424,16.919998
2023-04-19 09:00:00+00:00,2.191,68.240456,0.0,1016.6,18.0,8.4042845,260.13425,16.199999
2023-04-19 10:00:00+00:00,1.9909999,70.51818,0.0,1017.4,2.0,8.557102,255.37909,15.84
2023-04-19 11:00:00+00:00,2.441,71.925476,0.0,1018.2,0.0,10.137692,253.49556,17.64
2023-04-19 12:00:00+00:00,5.441,65.27461,0.0,1018.7,1.0,9.346143,254.3577,21.24
2023-04-19 13:00:00+00:00,7.841,50.695145,0.0,1018.5,100.0,19.353138,288.43503,37.079998
2023-04-19 14:00:00+00:00,9.441,45.496223,0.0,1018.9,75.0,22.314194,287.8504,44.639996
2023-04-19 15:00:00+00:00,11.441,40.85411,0.0,1018.7,27.0,21.218632,284.74362,46.44
2023-04-19 16:00:00+00:00,12.641,41.20714,0.0,1018.7,1.0,18.584509,278.91486,43.56
2023-04-19 17:00:00+00:00,14.040999,40.145634,0.0,1018.3,2.0,18.0,270.0,40.32
2023-04-19 18:00:00+00:00,15.290999,38.25512,0.0,1017.6,70.0,17.673029,266.49652,39.239998
2023-04-19 19:00:00+00:00,16.390999,36.1735,0.0,1017.3,88.0,19.083395,271.0809,40.68
2023-04-19 20:00:00+00:00,16.991,34.94633,0.0,1016.4,73.0,18.03237,273.43356,40.68
2023-04-19 21:00:00+00:00,17.341,33.81516,0.0,1016.3,17.0,18.129137,276.84268,37.8
2023-04-19 22:00:00+00:00,17.140999,34.616013,0.0,1016.7,2.0,14.512064,277.1249,36.36
2023-04-19 23:00:00+00:00,15.341,43.66365,0.0,1017.4,21.0,8.311245,274.96964,28.44
2023-04-20 00:00:00+00:00,11.490999,59.992714,0.0,1018.3,0.0,8.209263,285.25516,15.84
2023-04-20 01:00:00+00:00,10.040999,68.1816,0.0,1019.0,0.0,8.557102,255.37909,12.599999
2023-04-20 02:00:00+00:00,8.341,76.9864,0.0,1019.9,0.0,8.534353,297.64587,12.24
2023-04-20 03:00:00+00:00,8.240999,73.02521,0.0,1020.4,25.0,6.489992,3.179772,11.5199995
2023-04-20 04:00:00+00:00,7.041,73.84378,0.0,1020.9,0.0,6.489992,33.6901,11.159999
2023-04-20 05:00:00+00:00,6.341,73.716896,0.0,1022.0,44.0,6.763786,25.201094,10.440001
2023-04-20 06:00:00+00:00,6.491,70.65029,0.0,1021.9,35.0,6.696387,53.74608,10.440001
2023-04-20 07:00:00+00:00,6.1410003,71.089096,0.0,1022.4,95.0,7.42159,50.906155,15.4800005
2023-04-20 08:00:00+00:00,6.1410003,69.323494,0.0,1022.7,100.0,9.726664,51.009003,16.56
2023-04-20 09:00:00+00:00,5.491,70.96089,0.0,1022.7,7.0,7.5942082,58.570484,17.64
2023-04-20 10:00:00+00:00,4.8910003,73.186584,0.0,1023.2,2.0,8.4963045,53.61555,14.759999
2023-04-20 11:00:00+00:00,5.191,72.45452,0.0,1024.0,14.0,10.00256,59.743652,17.64
2023-04-20 12:00:00+00:00,7.341,68.09616,0.0,1024.0,0.0,8.427383,70.01681,18.0
2023-04-20 13:00:00+00:00,9.790999,61.074684,0.0,1023.9,29.0,7.2805495,81.46932,20.519999
2023-04-20 14:00:00+00:00,12.591,52.55887,0.0,1024.1,38.0,8.089993,69.14546,21.24
2023-04-20 15:00:00+00:00,14.790999,47.02597,0.0,1023.8,3.0,7.2,90.0,21.599998
2023-04-20 16:00:00+00:00,16.841,43.480057,0.0,1023.0,2.0,6.519877,96.340096,20.880001
2023-04-20 17:00:00+00:00,18.691,41.348587,0.0,1021.9,2.0,4.5536795,108.43504,19.8
2023-04-20 18:00:00+00:00,20.390999,39.459007,0.0,1021.0,0.0,3.8268526,138.81418,17.28
2023-04-20 19:00:00+00:00,21.841,37.491283,0.0,1020.2,0.0,3.2599385,173.6599,15.4800005
2023-04-20 20:00:00+00:00,22.691,36.71673,0.0,1019.4,0.0,3.4152596,198.43504,14.04
2023-04-20 21:00:00+00:00,23.091,37.209427,0.0,1019.0,1.0,4.6800003,202.6199,12.959999
2023-04-20 22:00:00+00:00,22.741,42.07097,0.0,1018.7,3.0,4.6938252,184.39862,12.599999
2023-04-20 23:00:00+00:00,20.091,54.89358,0.0,1018.5,32.0,5.95906,154.98314,11.159999
2023-04-21 00:00:00+00:00,16.991,57.699783,0.0,1018.4,80.0,7.8954163,133.1524,13.32
2023-04-21 01:00:00+00:00,16.390999,61.789978,0.0,1018.7,94.0,10.883676,145.78424,17.64
2023-04-21 02:00:00+00:00,15.240999,64.73174,0.0,1019.2,96.0,9.885262,146.88864,21.599998
2023-04-21 03:00:00+00:00,12.841,73.60515,0.0,1019.3,100.0,6.489992,123.6901,17.28
2023-04-21 04:00:00+00:00,11.591,76.45366,0.0,1019.3,100.0,7.172949,107.52566,12.24
2023-04-21 05:00:00+00:00,10.040999,82.18509,0.0,1019.7,57.0,5.4119864,93.814,12.24
2023-04-21 06:00:00+00:00,9.141,85.23333,0.0,1019.8,78.0,5.771239,86.423744,9.72
2023-04-21 07:00:00+00:00,8.591,86.0582,0.0,1019.4,100.0,6.130579,86.63361,11.5199995
2023-04-21 08:00:00+00:00,7.841,88.39211,0.0,1019.2,76.0,4.6938252,85.60138,10.799999
2023-04-21 09:00:00+00:00,7.091,90.81087,0.0,1019.1,0.0,5.0142193,68.96242,7.92
2023-04-21 10:00:00+00:00,6.991,88.93345,0.0,1018.8,6.0,5.8048253,60.255207,10.08
2023-04-21 11:00:00+00:00,7.791,84.49727,0.0,1019.1,0.0,7.0911775,66.037506,10.799999
2023-04-21 12:00:00+00:00,10.641,75.51572,0.0,1019.3,0.0,5.991594,57.264786,13.679999
2023-04-21 13:00:00+00:00,13.240999,67.4449,0.0,1018.6,59.0,6.87779,83.99109,18.359999
2023-04-21 14:00:00+00:00,15.790999,63.126915,0.0,1018.4,0.0,5.0528407,85.91447,18.72
2023-04-21 15:00:00+00:00,18.390999,59.023434,0.0,1017.8,19.0,5.771239,93.57626,18.72
2023-04-21 16:00:00+00:00,20.841,54.36003,0.0,1016.7,46.0,8.350138,97.43131,23.039999
2023-04-21 17:00:00+00:00,22.941,49.754707,0.0,1015.8,1.0,8.311245,107.650215,23.039999
2023-04-21 18:00:00+00:00,24.890999,45.283,0.0,1014.8,0.0,9.504273,114.62355,24.119999
2023-04-21 19:00:00+00:00,25.991,42.417553,0.0,1014.0,15.0,12.24,118.072395,27.72
2023-04-21 20:00:00+00:00,25.991,42.55716,0.0,1013.2,27.0,14.77755,124.07724,32.039997
2023-04-21 21:00:00+00:00,25.191,44.92095,0.0,1013.3,39.0,12.599998,126.86999,32.399998
2023-04-21 22:00:00+00:00,22.941,50.914234,0.0,1013.4,21.0,16.93531,92.4366,32.760002
2023-04-21 23:00:00+00:00,19.341,59.646244,0.0,1014.0,56.0,17.643673,91.16911,36.0
2023-04-22 00:00:00+00:00,15.841,68.89953,0.0,1014.2,61.0,16.299694,96.340096,33.839996
2023-04-22 01:00:00+00:00,13.591,78.86128,0.0,1014.9,23.0,15.905319,84.805664,31.319998
2023-04-22 02:00:00+00:00,12.040999,86.40756,0.0,1015.4,11.0,11.720751,79.380394,29.519999
2023-04-22 03:00:00+00:00,11.040999,92.002754,0.0,1015.1,19.0,13.207634,72.55273,24.84
2023-04-22 04:00:00+00:00,10.391,96.06824,0.0,1014.5,46.0,14.241629,73.85559,25.919998
2023-04-22 05:00:00+00:00,10.290999,96.71136,0.0,1014.2,100.0,13.797913,74.875946,27.0
2023-04-22 06:00:00+00:00,10.290999,96.3878,0.0,1013.8,100.0,12.0694,72.64589,25.199999
2023-04-22 07:00:00+00:00,10.191,96.062126,0.0,1013.5,94.0,12.0694,72.64589,22.68
2023-04-22 08:00:00+00:00,10.641,92.59863,0.0,1013.6,99.0,11.966954,74.2913,24.84
2023-04-22 09:00:00+00:00,10.091,95.41576,0.0,1013.2,100.0,12.181625,71.0295,22.319998
2023-04-22 10:00:00+00:00,9.941,95.73199,0.0,1012.9,100.0,11.631956,68.19853,21.96
2023-04-22 11:00:00+00:00,10.691,91.365265,0.0,1012.7,100.0,12.9249525,77.125,23.039999
2023-04-22 12:00:00+00:00,10.990999,85.43212,0.0,1013.6,100.0,12.261158,86.63361,23.759998
2023-04-22 13:00:00+00:00,13.490999,78.3202,0.0,1013.2,100.0,11.901798,86.531845,25.919998
2023-04-22 14:00:00+00:00,17.140999,68.70262,0.0,1012.1,100.0,14.973576,99.68872,32.039997
2023-04-22 15:00:00+00:00,21.191,53.734467,0.0,1011.5,99.0,22.206486,160.09616,43.199997
2023-04-22 16:00:00+00:00,22.241,47.314438,0.0,1010.8,99.0,23.97989,172.23492,50.76
2023-04-22 17:00:00+00:00,22.991,40.746216,0.1,1010.0,90.0,23.73271,170.39487,49.32
2023-04-22 18:00:00+00:00,24.241,36.042645,0.0,1008.7,100.0,24.098497,166.17133,53.28
2023-04-22 19:00:00+00:00,24.091,32.717064,0.0,1007.9,100.0,24.717085,167.38068,49.32
2023-04-22 20:00:00+00:00,23.441,35.693043,0.0,1007.0,100.0,27.897097,160.39583,54.36
2023-04-22 21:00:00+00:00,21.341,43.70406,0.0,1007.4,100.0,25.099514,171.75377,54.719997
2023-04-22 22:00:00+00:00,15.490999,89.32224,1.2,1008.7,100.0,20.16,180.0,52.199997
2023-04-22 23:00:00+00:00,15.391,94.371956,1.4,1008.8,100.0,13.217443,150.64235,40.32
2023-04-23 00:00:00+00:00,15.141,90.75948,0.9,1010.3,100.0,4.379589,189.46225,24.48
2023-04-23 01:00:00+00:00,14.841,94.34857,2.5,1010.4,100.0,8.049845,116.56499,17.28
2023-04-23 02:00:00+00:00,14.641,90.42956,3.5,1010.6,100.0,3.671294,191.30989,15.4800005
2023-04-23 03:00:00+00:00,13.990999,94.312164,2.6,1010.5,100.0,8.78872,235.0079,23.039999
2023-04-23 04:00:00+00:00,13.691,94.29921,0.8,1010.2,100.0,6.151683,249.44386,15.4800005
2023-04-23 05:00:00+00:00,13.290999,93.97285,1.3,1010.5,100.0,7.24486,243.43501,12.599999
2023-04-23 06:00:00+00:00,12.891,93.64548,1.1,1009.7,100.0,12.371645,278.36578,22.319998
2023-04-23 07:00:00+00:00,12.040999,92.06292,0.6,1009.4,100.0,13.237039,292.3802,24.48
2023-04-23 08:00:00+00:00,11.740999,92.66016,0.7,1009.6,100.0,12.904882,300.1413,24.119999
2023-04-23 09:00:00+00:00,11.591,92.65182,0.8,1009.6,100.0,10.163227,292.93213,23.759998
2023-04-23 10:00:00+00:00,11.341,92.94773,0.2,1009.7,99.0,9.826088,298.4428,18.72
2023-04-23 11:00:00+00:00,11.240999,90.790825,0.0,1010.3,99.0,8.714677,308.2902,18.0
2023-04-23 12:00:00+00:00,10.740999,84.541306,0.0,1011.5,12.0,10.315115,330.75128,21.599998
2023-04-23 13:00:00+00:00,11.591,77.50267,0.0,1011.9,0.0,8.78872,325.0079,19.44
2023-04-23 14:00:00+00:00,13.841,65.30711,0.0,1012.4,10.0,10.1887,327.99466,24.119999
2023-04-23 15:00:00+00:00,15.740999,50.002876,0.0,1012.4,39.0,14.336861,308.8845,30.599998
2023-04-23 16:00:00+00:00,16.941,43.661015,0.0,1012.1,11.0,14.81259,295.94223,33.12
2023-04-23 17:00:00+00:00,17.791,37.899155,0.0,1011.4,21.0,14.84318,284.03625,33.839996
2023-04-23 18:00:00+00:00,17.741,35.92363,0.0,1011.2,96.0,16.919998,270.0,36.0
2023-04-23 19:00:00+00:00,16.841,37.622837,0.0,1011.5,69.0,17.731598,264.17374,36.719997
2023-04-23 20:00:00+00:00,16.890999,36.579773,0.0,1011.7,100.0,20.478907,259.8754,41.039997
2023-04-23 21:00:00+00:00,15.591,40.309734,0.0,1012.1,58.0,21.611998,268.09088,43.56
2023-04-23 22:00:00+00:00,14.790999,42.133987,0.0,1012.6,1.0,19.13426,281.94415,45.0
2023-04-23 23:00:00+00:00,13.240999,48.275394,0.0,1013.4,0.0,15.1884165,301.4295,37.44
2023-04-24 00:00:00+00:00,10.740999,48.966408,0.0,1015.3,1.0,17.287498,301.37296,29.16
2023-04-24 01:00:00+00:00,9.641,55.825462,0.0,1016.4,1.0,15.192682,306.3269,32.399998
2023-04-24 02:00:00+00:00,8.290999,60.928383,0.0,1017.1,0.0,13.854155,294.56717,28.44
2023-04-24 03:00:00+00:00,7.341,65.70213,0.0,1017.5,8.0,12.397806,295.82092,25.56
2023-04-24 04:00:00+00:00,6.691,70.689995,0.0,1017.9,13.0,11.304229,307.23492,22.68
2023-04-24 05:00:00+00:00,5.841,76.57776,0.0,1018.1,0.0,9.693296,301.32864,20.519999
2023-04-24 06:00:00+00:00,5.091,80.66701,0.0,1017.7,8.0,9.178235,295.5599,17.28
2023-04-24 07:00:00+00:00,4.491,83.81471,0.0,1017.7,6.0,7.0911775,293.9625,16.56
2023-04-24 08:00:00+00:00,3.891,87.10283,0.0,1017.9,1.0,6.151683,290.55612,12.599999
2023-04-24 09:00:00+00:00,3.441,89.585266,0.0,1018.1,0.0,6.696387,306.25394,11.879999
2023-04-24 10:00:00+00:00,2.841,92.13976,0.0,1018.0,0.0,5.1919937,303.6901,11.5199995
2023-04-24 11:00:00+00:00,3.841,88.665054,0.0,1018.4,0.0,7.289444,290.22495,11.159999
2023-04-24 12:00:00+00:00,6.191,73.16488,0.0,1019.6,0.0,7.8954163,294.22772,16.199999
2023-04-24 13:00:00+00:00,8.341,55.48322,0.0,1019.3,0.0,8.4963045,306.38446,20.519999
2023-04-24 14:00:00+00:00,9.891,42.703102,0.0,1019.0,0.0,9.826088,298.4428,24.119999
2023-04-24 15:00:00+00:00,11.191,37.878136,0.0,1018.7,32.0,12.0694,287.3541,28.44
2023-04-24 16:00:00+00:00,12.341,35.11053,0.0,1018.3,81.0,13.910169,280.4374,32.039997
