FlightDate,Reporting_Airline,OriginAirportSeqID,OriginState,DepDelayMinutes,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay
2/20/23,G4,1507003,NY,0,0,,0,,
2/19/23,G4,1323002,PA,26,0,,0,3,0
2/6/23,G4,1013506,PA,6,0,,0,,
2/6/23,G4,1072102,MA,4,0,,0,,
2/6/23,G4,1457607,NY,18,0,,0,,
2/16/23,G4,1412202,PA,0,0,,0,,
2/26/23,G4,1402501,NY,0,0,,0,,
2/3/23,G4,1013506,PA,0,0,,0,,
2/20/23,G4,1509602,NY,34,0,,0,3,0
2/2/23,G4,1058102,ME,4,0,,0,,
2/26/23,G4,1402501,NY,0,0,,0,,
2/3/23,G4,1226505,NY,2,0,,0,,
2/28/23,G4,1412202,PA,0,0,,0,,
2/17/23,G4,1412202,PA,0,0,,0,0,0
2/10/23,G4,1509602,NY,28,0,,0,0,0
2/21/23,G4,1402501,NY,0,0,,0,,
2/19/23,G4,1507003,NY,0,0,,0,,
2/25/23,G4,1153706,NY,0,0,,0,,
2/17/23,G4,1457607,NY,6,0,,0,6,0
2/22/23,G4,1509602,NY,0,0,,0,,
2/10/23,G4,1412202,PA,0,0,,0,,
2/5/23,G4,1412202,PA,0,0,,0,,
2/3/23,G4,1509602,NY,94,0,,0,0,64
2/4/23,G4,1509602,NY,16,0,,0,,
2/27/23,G4,1509602,NY,0,0,,0,,
2/2/23,G4,1025702,NY,0,0,,0,,
2/22/23,G4,1058102,ME,0,0,,0,,
2/24/23,G4,1323002,PA,0,0,,0,,
2/25/23,G4,1402501,NY,6,0,,0,,
2/27/23,G4,1013506,PA,65,0,,0,0,0
2/2/23,G4,1412202,PA,0,0,,0,,
2/15/23,G4,1402501,NY,39,0,,0,10,0
2/25/23,G4,1226505,NY,14,0,,0,,
2/19/23,G4,1402501,NY,0,0,,0,,
2/15/23,G4,1323002,PA,0,0,,0,,
2/24/23,G4,1025702,NY,167,0,,0,139,0
2/17/23,G4,1412202,PA,0,0,,0,,
2/16/23,G4,1013506,PA,0,0,,0,,
2/24/23,G4,1402501,NY,29,0,,0,19,0
2/24/23,G4,1402501,NY,0,0,,0,,
2/17/23,G4,1013506,PA,0,0,,0,,
2/5/23,G4,1323002,PA,0,0,,0,,
2/13/23,G4,1509602,NY,0,0,,0,,
2/21/23,G4,1430706,RI,18,0,,0,,
2/27/23,G4,1457607,NY,6,0,,0,,
2/18/23,G4,1323002,PA,5,0,,0,,
2/15/23,G4,1457607,NY,74,0,,0,0,0
2/16/23,G4,1058102,ME,0,0,,0,,
2/19/23,G4,1402501,NY,59,0,,0,0,0
2/10/23,G4,1226505,NY,104,0,,0,0,0
2/24/23,G4,1025702,NY,88,0,,0,16,0
2/19/23,G4,1013506,PA,0,0,,0,,
2/12/23,G4,1025702,NY,14,0,,0,,
2/22/23,G4,1013506,PA,0,0,,0,,
2/20/23,G4,1058102,ME,8,0,,0,,
2/9/23,G4,1323002,PA,10,0,,0,,
2/12/23,G4,1509602,NY,3,0,,0,,
2/17/23,G4,1507003,NY,0,0,,0,,
2/20/23,G4,1412202,PA,0,0,,0,0,0
2/21/23,G4,1058102,ME,14,0,,0,,
2/19/23,G4,1425902,NH,0,0,,0,,
2/3/23,G4,1412202,PA,0,0,,0,,
2/26/23,G4,1430706,RI,0,0,,0,,
2/8/23,G4,1013506,PA,0,0,,0,,
2/9/23,G4,1412202,PA,0,0,,0,,
2/10/23,G4,1025702,NY,0,0,,0,26,0
2/17/23,G4,1323002,PA,14,0,,0,,
2/23/23,G4,1013506,PA,0,0,,0,,
2/26/23,G4,1323002,PA,29,0,,0,4,0
2/27/23,G4,1013506,PA,1460,0,,0,0,0
2/12/23,G4,1153706,NY,0,0,,0,,
2/11/23,G4,1457607,NY,0,0,,0,,
2/1/23,G4,1013506,PA,0,0,,0,,
2/6/23,G4,1058102,ME,37,0,,0,16,0
2/5/23,G4,1402501,NY,0,0,,0,0,0
2/5/23,G4,1013506,PA,0,0,,0,,
2/11/23,G4,1058102,ME,0,0,,0,,
2/16/23,G4,1430706,RI,0,0,,0,,
2/22/23,G4,1425902,NH,0,0,,0,,
2/2/23,G4,1507003,NY,55,0,,0,12,0
2/14/23,G4,1013506,PA,0,0,,0,,
2/5/23,G4,1226505,NY,0,0,,0,,
2/24/23,G4,1226505,NY,0,0,,0,,
2/25/23,G4,1425902,NH,15,0,,0,1,0
2/22/23,G4,1402501,NY,0,0,,0,,
2/17/23,G4,1412202,PA,5,0,,0,0,0
2/23/23,G4,1013506,PA,0,0,,0,,
2/1/23,G4,1323002,PA,0,0,,0,,
2/12/23,G4,1402501,NY,0,0,,0,,
2/18/23,G4,1013506,PA,0,0,,0,,
2/26/23,G4,1507003,NY,17,0,,0,,
2/16/23,G4,1058102,ME,0,0,,0,,
2/24/23,G4,1025702,NY,0,0,,0,,
2/20/23,G4,1323002,PA,0,0,,0,,
2/2/23,G4,1412202,PA,0,0,,0,,
2/13/23,G4,1153706,NY,0,0,,0,,
2/3/23,G4,1153706,NY,0,0,,0,,
2/11/23,G4,1509602,NY,0,0,,0,,
2/17/23,G4,1509602,NY,98,0,,0,13,0
2/27/23,G4,1402501,NY,0,0,,0,,
2/23/23,G4,1025702,NY,13,0,,0,7,0
2/5/23,G4,1013506,PA,0,0,,0,,
2/24/23,G4,1425902,NH,55,0,,0,10,0
2/4/23,G4,1013506,PA,25,0,,0,,
2/22/23,G4,1425902,NH,0,0,,0,,
2/17/23,G4,1509602,NY,45,0,,0,5,0
2/2/23,G4,1013506,PA,0,0,,0,,
2/15/23,G4,1058102,ME,0,0,,0,,
2/6/23,G4,1013506,PA,0,0,,0,,
2/25/23,G4,1226505,NY,17,0,,0,,
2/23/23,G4,1412202,PA,0,0,,0,,
2/25/23,G4,1025702,NY,0,0,,0,0,0
2/25/23,G4,1013506,PA,0,0,,0,,
2/20/23,G4,1412202,PA,0,0,,0,,
2/10/23,G4,1323002,PA,25,0,,0,0,0
2/18/23,G4,1058102,ME,10,0,,0,,
2/22/23,G4,1323002,PA,47,0,,0,8,0
2/18/23,G4,1058102,ME,0,0,,0,,
2/18/23,G4,1509602,NY,0,0,,0,,
2/20/23,G4,1013506,PA,0,0,,0,,
2/2/23,G4,1013506,PA,5,0,,0,,
2/26/23,G4,1412202,PA,0,0,,0,,
2/26/23,G4,1430706,RI,24,0,,0,,
2/20/23,G4,1025702,NY,0,0,,0,,
2/9/23,G4,1412202,PA,0,0,,0,,
2/8/23,G4,1509602,NY,0,0,,0,,
2/25/23,G4,1509602,NY,0,0,,0,,
2/27/23,G4,1226505,NY,200,0,,0,0,200
2/19/23,G4,1013506,PA,0,0,,0,,
2/21/23,G4,1025702,NY,0,0,,0,,
2/20/23,G4,1013506,PA,0,0,,0,,
2/22/23,G4,1323002,PA,0,0,,0,,
2/24/23,G4,1412202,PA,3,0,,0,,
2/19/23,G4,1226505,NY,247,0,,0,236,0
2/24/23,G4,1509602,NY,0,0,,0,,
2/12/23,G4,1412202,PA,0,0,,0,,
2/23/23,G4,1323002,PA,73,0,,0,0,0
2/12/23,G4,1507003,NY,0,0,,0,,
2/25/23,G4,1323002,PA,0,0,,0,,
2/13/23,G4,1013506,PA,0,0,,0,,
2/16/23,G4,1430706,RI,41,0,,0,,
2/10/23,G4,1457607,NY,0,0,,0,,
2/3/23,G4,1013506,PA,164,0,,0,154,0
2/19/23,G4,1412202,PA,0,0,,0,,
2/25/23,G4,1323002,PA,5,0,,0,,
2/6/23,G4,1412202,PA,0,0,,0,,
2/9/23,G4,1058102,ME,0,0,,0,,
2/12/23,G4,1226505,NY,0,0,,0,,
2/22/23,G4,1058102,ME,0,0,,0,,
2/19/23,G4,1509602,NY,0,0,,0,,
2/25/23,G4,1025702,NY,0,0,,0,,
2/21/23,G4,1013506,PA,0,0,,0,,
2/4/23,G4,1226505,NY,61,0,,0,0,0
2/18/23,G4,1058102,ME,14,0,,0,,
2/10/23,G4,1507003,NY,44,0,,0,0,0
2/18/23,G4,1402501,NY,65,0,,0,0,0
2/25/23,G4,1025702,NY,117,0,,0,0,0
2/3/23,G4,1323002,PA,7,0,,0,,
2/15/23,G4,1058102,ME,5,0,,0,,
2/2/23,G4,1425902,NH,0,0,,0,,
2/27/23,G4,1013506,PA,0,0,,0,,
2/2/23,G4,1153706,NY,3,0,,0,,
2/5/23,G4,1425902,NH,0,0,,0,,
2/19/23,G4,1058102,ME,0,0,,0,,
2/13/23,G4,1412202,PA,0,0,,0,,
2/1/23,G4,1013506,PA,0,0,,0,,
2/17/23,G4,1412202,PA,0,0,,0,,
2/3/23,G4,1025702,NY,0,0,,0,,
2/13/23,G4,1025702,NY,0,0,,0,,
2/6/23,G4,1412202,PA,0,0,,0,,
2/22/23,G4,1153706,NY,0,0,,0,,
2/2/23,G4,1509602,NY,0,0,,0,,
2/23/23,G4,1412202,PA,2,0,,0,,
2/20/23,G4,1025702,NY,0,0,,0,,
2/17/23,G4,1072102,MA,0,0,,0,,
2/19/23,G4,1013506,PA,24,0,,0,24,0
2/4/23,G4,1457607,NY,86,0,,0,0,15
2/6/23,G4,1323002,PA,2,0,,0,,
2/27/23,G4,1412202,PA,0,0,,0,,
2/24/23,G4,1013506,PA,0,0,,0,,
2/3/23,G4,1323002,PA,32,0,,0,0,0
2/5/23,G4,1025702,NY,0,0,,0,,
2/24/23,G4,1507003,NY,12,0,,0,,
2/15/23,G4,1507003,NY,0,0,,0,,
2/5/23,G4,1509602,NY,0,0,,0,,
2/13/23,G4,1509602,NY,0,0,,0,,
2/2/23,G4,1013506,PA,0,0,,0,,
2/22/23,G4,1072102,MA,0,0,,0,,
2/27/23,G4,1072102,MA,41,0,,0,5,0
2/4/23,G4,1058102,ME,,1,B,0,,
2/19/23,G4,1025702,NY,0,0,,0,,
2/2/23,G4,1402501,NY,10,0,,0,,
2/19/23,G4,1509602,NY,0,0,,0,,
2/16/23,G4,1509602,NY,0,0,,0,,
2/20/23,G4,1509602,NY,0,0,,0,,
2/20/23,G4,1025702,NY,0,0,,0,,
2/25/23,G4,1509602,NY,15,0,,0,,
2/9/23,G4,1153706,NY,0,0,,0,,
2/12/23,G4,1412202,PA,0,0,,0,,
2/9/23,G4,1013506,PA,0,0,,0,,
2/25/23,G4,1457607,NY,18,0,,0,,
2/27/23,G4,1025702,NY,0,0,,0,,
2/15/23,G4,1323002,PA,0,0,,0,,
2/21/23,G4,1425902,NH,113,0,,0,8,0
2/9/23,G4,1509602,NY,0,0,,0,,
2/21/23,G4,1402501,NY,0,0,,0,,
2/17/23,G4,1013506,PA,0,0,,0,,
2/10/23,G4,1013506,PA,8,0,,0,0,0
2/17/23,G4,1025702,NY,0,0,,0,0,0
2/4/23,G4,1509602,NY,0,0,,0,,
2/27/23,G4,1425902,NH,2,0,,0,,
2/9/23,G4,1323002,PA,0,0,,0,,
2/12/23,G4,1430706,RI,12,0,,0,,
2/17/23,G4,1025702,NY,0,0,,0,0,0
2/24/23,G4,1509602,NY,134,0,,0,79,0
2/4/23,G4,1323002,PA,0,0,,0,,
2/19/23,G4,1412202,PA,0,0,,0,,
2/27/23,G4,1402501,NY,31,0,,0,,
2/13/23,G4,1402501,NY,0,0,,0,,
2/23/23,G4,1013506,PA,0,0,,0,,
2/8/23,G4,1013506,PA,0,0,,0,,
2/4/23,G4,1323002,PA,0,0,,0,,
2/25/23,G4,1153706,NY,0,0,,0,,
2/9/23,G4,1013506,PA,0,0,,0,,
2/23/23,G4,1226505,NY,9,0,,0,0,0
2/26/23,G4,1013506,PA,0,0,,0,,
2/16/23,G4,1013506,PA,53,0,,0,0,0
2/16/23,G4,1025702,NY,0,0,,0,,
2/18/23,G4,1402501,NY,13,0,,0,,
2/13/23,G4,1323002,PA,7,0,,0,23,0
2/26/23,G4,1226505,NY,0,0,,0,,
2/25/23,G4,1058102,ME,7,0,,0,,
2/11/23,G4,1509602,NY,25,0,,0,5,0
2/26/23,G4,1509602,NY,213,0,,0,0,0
2/16/23,G4,1013506,PA,0,0,,0,,
2/22/23,G4,1226505,NY,,1,B,0,,
2/18/23,G4,1402501,NY,17,0,,0,,
2/17/23,G4,1402501,NY,,1,B,0,,
2/10/23,G4,1013506,PA,16,0,,0,,
2/17/23,G4,1025702,NY,141,0,,0,0,0
2/18/23,G4,1226505,NY,12,0,,0,,
2/27/23,G4,1226505,NY,0,0,,0,,
2/2/23,G4,1323002,PA,0,0,,0,,
2/18/23,G4,1430706,RI,5,0,,0,,
2/26/23,G4,1412202,PA,0,0,,0,,
2/16/23,G4,1509602,NY,67,0,,0,2,0
2/19/23,G4,1430706,RI,7,0,,0,,
2/3/23,G4,1058102,ME,34,0,,0,30,0
2/7/23,G4,1509602,NY,0,0,,0,,
2/24/23,G4,1153706,NY,0,0,,0,,
2/28/23,G4,1425902,NH,12,0,,0,,
2/9/23,G4,1025702,NY,0,0,,0,,
2/18/23,G4,1226505,NY,5,0,,0,,
2/15/23,G4,1153706,NY,1,0,,0,,
2/27/23,G4,1058102,ME,0,0,,0,,
2/21/23,G4,1226505,NY,25,0,,0,0,0
2/26/23,G4,1013506,PA,0,0,,0,,
2/16/23,G4,1402501,NY,0,0,,0,,
2/3/23,G4,1507003,NY,0,0,,0,,
2/21/23,G4,1509602,NY,0,0,,0,,
2/3/23,G4,1507003,NY,0,0,,0,,
2/21/23,G4,1402501,NY,0,0,,0,,
2/20/23,G4,1412202,PA,0,0,,0,,
2/12/23,G4,1402501,NY,0,0,,0,,
2/3/23,G4,1025702,NY,43,0,,0,0,0
2/9/23,G4,1013506,PA,0,0,,0,,
2/13/23,G4,1025702,NY,0,0,,0,,
2/16/23,G4,1507003,NY,0,0,,0,,
2/18/23,G4,1013506,PA,0,0,,0,,
2/10/23,G4,1072102,MA,42,0,,0,0,0
2/18/23,G4,1153706,NY,0,0,,0,,
2/26/23,G4,1058102,ME,25,0,,0,5,0
2/22/23,G4,1457607,NY,44,0,,0,0,43
2/25/23,G4,1072102,MA,0,0,,0,,
2/10/23,G4,1509602,NY,29,0,,0,9,0
2/12/23,G4,1412202,PA,0,0,,0,,
2/2/23,G4,1323002,PA,0,0,,0,,
2/25/23,G4,1457607,NY,23,0,,0,0,23
2/8/23,G4,1323002,PA,1,0,,0,,
2/15/23,G4,1509602,NY,0,0,,0,,
2/25/23,G4,1509602,NY,0,0,,0,,
2/25/23,G4,1402501,NY,0,0,,0,,
2/10/23,G4,1323002,PA,0,0,,0,0,0
2/27/23,G4,1153706,NY,0,0,,0,,
2/6/23,G4,1507003,NY,12,0,,0,,
2/17/23,G4,1153706,NY,4,0,,0,,
2/11/23,G4,1013506,PA,0,0,,0,,
2/16/23,G4,1402501,NY,40,0,,0,0,0
2/22/23,G4,1507003,NY,0,0,,0,,
2/18/23,G4,1058102,ME,2,0,,0,,
2/16/23,G4,1509602,NY,0,0,,0,,
2/26/23,G4,1509602,NY,0,0,,0,,
2/22/23,G4,1509602,NY,0,0,,0,,
2/21/23,G4,1153706,NY,4,0,,0,,
2/26/23,G4,1025702,NY,31,0,,0,,
2/1/23,HA,1247805,NY,0,0,,0,35,0
2/2/23,HA,1247805,NY,2,0,,0,,
2/3/23,HA,1247805,NY,19,0,,0,21,0
2/4/23,HA,1247805,NY,5,0,,0,44,0
2/5/23,HA,1247805,NY,0,0,,0,,
2/6/23,HA,1247805,NY,0,0,,0,,
2/7/23,HA,1247805,NY,0,0,,0,,
2/8/23,HA,1247805,NY,0,0,,0,,
2/9/23,HA,1247805,NY,0,0,,1,,
2/10/23,HA,1247805,NY,0,0,,0,,
2/11/23,HA,1247805,NY,0,0,,0,,
2/12/23,HA,1247805,NY,0,0,,0,,
2/13/23,HA,1247805,NY,0,0,,0,,
2/14/23,HA,1247805,NY,0,0,,0,,
2/15/23,HA,1247805,NY,3,0,,0,,
2/16/23,HA,1247805,NY,40,0,,0,23,0
2/17/23,HA,1247805,NY,49,0,,0,33,0
2/18/23,HA,1247805,NY,12,0,,0,,
2/19/23,HA,1247805,NY,23,0,,0,,
2/20/23,HA,1247805,NY,23,0,,0,,
2/21/23,HA,1247805,NY,0,0,,0,,
2/22/23,HA,1247805,NY,6,0,,0,,
2/23/23,HA,1247805,NY,18,0,,0,0,0
2/24/23,HA,1247805,NY,39,0,,0,17,0
2/25/23,HA,1247805,NY,59,0,,0,68,0
2/26/23,HA,1247805,NY,118,0,,0,142,0
2/27/23,HA,1247805,NY,12,0,,0,11,0
2/28/23,HA,1247805,NY,13,0,,0,,
2/2/23,HA,1072102,MA,44,0,,0,42,0
2/4/23,HA,1072102,MA,21,0,,1,,
2/6/23,HA,1072102,MA,5,0,,0,,
2/7/23,HA,1072102,MA,3,0,,0,,
2/9/23,HA,1072102,MA,0,0,,0,,
2/11/23,HA,1072102,MA,9,0,,0,,
2/13/23,HA,1072102,MA,9,0,,0,,
2/14/23,HA,1072102,MA,4,0,,0,,
2/16/23,HA,1072102,MA,0,0,,0,,
2/17/23,HA,1072102,MA,15,0,,0,,
2/18/23,HA,1072102,MA,4,0,,0,,
2/19/23,HA,1072102,MA,0,0,,0,,
2/20/23,HA,1072102,MA,14,0,,0,,
2/21/23,HA,1072102,MA,16,0,,0,37,0
2/23/23,HA,1072102,MA,61,0,,0,56,61
2/25/23,HA,1072102,MA,0,0,,0,,
2/27/23,HA,1072102,MA,5,0,,0,,
2/28/23,HA,1072102,MA,40,0,,0,,
2/2/23,HA,1422208,TT,3,0,,0,,
2/6/23,HA,1422208,TT,0,0,,0,,
2/9/23,HA,1422208,TT,0,0,,0,,
2/13/23,HA,1422208,TT,10,0,,0,,
2/16/23,HA,1422208,TT,7,0,,0,,
2/20/23,HA,1422208,TT,1006,0,,0,0,997
2/23/23,HA,1422208,TT,6,0,,0,,
2/27/23,HA,1422208,TT,63,0,,0,0,0
2/5/23,MQ,1509602,NY,3,0,,0,,
2/6/23,MQ,1509602,NY,0,0,,0,,
2/7/23,MQ,1509602,NY,27,0,,0,27,0
2/8/23,MQ,1509602,NY,0,0,,0,,
2/9/23,MQ,1509602,NY,0,0,,0,,
2/10/23,MQ,1509602,NY,0,0,,0,,
2/12/23,MQ,1509602,NY,0,0,,0,,
2/13/23,MQ,1509602,NY,0,0,,0,,
2/14/23,MQ,1509602,NY,0,0,,0,,
2/15/23,MQ,1509602,NY,0,0,,0,,
2/16/23,MQ,1509602,NY,0,0,,0,,
2/17/23,MQ,1509602,NY,72,0,,0,0,63
2/19/23,MQ,1509602,NY,0,0,,0,,
2/20/23,MQ,1509602,NY,0,0,,0,,
2/21/23,MQ,1509602,NY,0,0,,0,,
2/22/23,MQ,1509602,NY,0,0,,0,,
2/23/23,MQ,1509602,NY,0,0,,0,0,0
2/24/23,MQ,1509602,NY,25,0,,0,25,0
2/26/23,MQ,1509602,NY,0,0,,0,,
2/27/23,MQ,1509602,NY,0,0,,0,,
2/28/23,MQ,1509602,NY,83,0,,0,83,0
2/4/23,MQ,1509602,NY,23,0,,0,20,0
2/11/23,MQ,1509602,NY,0,0,,0,0,0
2/18/23,MQ,1509602,NY,0,0,,0,,
2/25/23,MQ,1509602,NY,0,0,,0,,
2/3/23,MQ,1072102,MA,6,0,,0,,
2/5/23,MQ,1072102,MA,9,0,,0,,
2/6/23,MQ,1072102,MA,10,0,,0,,
2/7/23,MQ,1072102,MA,0,0,,0,,
2/8/23,MQ,1072102,MA,0,0,,0,,
2/9/23,MQ,1072102,MA,0,0,,0,,
2/10/23,MQ,1072102,MA,43,0,,0,0,0
2/12/23,MQ,1072102,MA,0,0,,0,,
2/13/23,MQ,1072102,MA,0,0,,0,,
2/14/23,MQ,1072102,MA,0,0,,0,,
2/15/23,MQ,1072102,MA,22,0,,0,0,0
2/16/23,MQ,1072102,MA,7,0,,0,5,0
2/17/23,MQ,1072102,MA,84,0,,0,0,0
2/19/23,MQ,1072102,MA,14,0,,0,0,0
2/20/23,MQ,1072102,MA,0,0,,0,,
2/21/23,MQ,1072102,MA,0,0,,0,,
2/22/23,MQ,1072102,MA,0,0,,0,,
2/23/23,MQ,1072102,MA,100,0,,0,53,0
2/24/23,MQ,1072102,MA,44,0,,0,0,0
2/26/23,MQ,1072102,MA,37,0,,0,0,0
2/27/23,MQ,1072102,MA,0,0,,0,,
2/28/23,MQ,1072102,MA,85,0,,0,44,0
2/1/23,MQ,1457607,NY,0,0,,0,,
2/2/23,MQ,1457607,NY,0,0,,0,,
2/1/23,MQ,1072102,MA,1,0,,0,,
2/2/23,MQ,1072102,MA,0,0,,0,,
2/3/23,MQ,1072102,MA,0,0,,0,,
2/5/23,MQ,1072102,MA,0,0,,0,,
2/6/23,MQ,1072102,MA,47,0,,0,0,0
2/7/23,MQ,1072102,MA,0,0,,0,,
2/8/23,MQ,1072102,MA,0,0,,0,,
2/9/23,MQ,1072102,MA,0,0,,0,,
2/10/23,MQ,1072102,MA,0,0,,0,,
2/12/23,MQ,1072102,MA,0,0,,0,,
2/13/23,MQ,1072102,MA,11,0,,0,,
2/14/23,MQ,1072102,MA,3,0,,0,,
2/15/23,MQ,1072102,MA,0,0,,0,,
2/16/23,MQ,1072102,MA,0,0,,0,,
2/17/23,MQ,1072102,MA,431,0,,0,13,0
2/19/23,MQ,1072102,MA,0,0,,0,,
2/20/23,MQ,1072102,MA,0,0,,0,,
2/21/23,MQ,1072102,MA,0,0,,0,,
2/22/23,MQ,1072102,MA,0,0,,0,,
2/23/23,MQ,1072102,MA,0,0,,0,,
2/24/23,MQ,1072102,MA,0,0,,0,,
2/26/23,MQ,1072102,MA,5,0,,0,5,0
2/27/23,MQ,1072102,MA,0,0,,0,,
2/28/23,MQ,1072102,MA,0,0,,0,,
2/3/23,MQ,1072102,MA,0,0,,0,,
2/4/23,MQ,1072102,MA,1,0,,0,,
2/5/23,MQ,1072102,MA,0,0,,0,,
2/6/23,MQ,1072102,MA,0,0,,0,,
2/7/23,MQ,1072102,MA,0,0,,0,,
2/8/23,MQ,1072102,MA,0,0,,0,,
2/9/23,MQ,1072102,MA,0,0,,0,,
2/10/23,MQ,1072102,MA,0,0,,0,,
2/11/23,MQ,1072102,MA,0,0,,0,,
2/12/23,MQ,1072102,MA,0,0,,0,,
2/13/23,MQ,1072102,MA,0,0,,0,,
2/14/23,MQ,1072102,MA,0,0,,0,,
2/15/23,MQ,1072102,MA,0,0,,0,,
2/16/23,MQ,1072102,MA,0,0,,0,0,0
2/17/23,MQ,1072102,MA,,1,B,0,,
2/18/23,MQ,1072102,MA,0,0,,0,,
2/19/23,MQ,1072102,MA,0,0,,0,,
2/20/23,MQ,1072102,MA,0,0,,0,,
2/21/23,MQ,1072102,MA,0,0,,0,,
2/22/23,MQ,1072102,MA,0,0,,0,0,0
2/23/23,MQ,1072102,MA,0,0,,0,0,0
2/24/23,MQ,1072102,MA,0,0,,0,0,0
2/25/23,MQ,1072102,MA,11,0,,0,11,0
2/26/23,MQ,1072102,MA,0,0,,0,0,0
2/27/23,MQ,1072102,MA,0,0,,0,,
2/28/23,MQ,1072102,MA,0,0,,0,,
2/2/23,MQ,1457607,NY,0,0,,0,,
2/4/23,MQ,1013506,PA,0,0,,0,,
2/5/23,MQ,1013506,PA,0,0,,0,,
2/6/23,MQ,1013506,PA,0,0,,0,,
2/7/23,MQ,1013506,PA,0,0,,0,,
2/8/23,MQ,1013506,PA,0,0,,0,,
2/9/23,MQ,1013506,PA,0,0,,0,,
2/10/23,MQ,1013506,PA,0,0,,0,,
2/11/23,MQ,1013506,PA,0,0,,0,,
2/12/23,MQ,1013506,PA,0,0,,0,,
2/13/23,MQ,1013506,PA,0,0,,0,,
2/14/23,MQ,1013506,PA,0,0,,0,,
2/15/23,MQ,1013506,PA,0,0,,0,,
2/16/23,MQ,1013506,PA,0,0,,0,,
2/17/23,MQ,1013506,PA,0,0,,0,,
2/18/23,MQ,1013506,PA,0,0,,0,,
2/19/23,MQ,1013506,PA,0,0,,0,,
2/20/23,MQ,1013506,PA,0,0,,0,,
2/21/23,MQ,1013506,PA,0,0,,0,,
2/22/23,MQ,1013506,PA,0,0,,0,,
2/23/23,MQ,1013506,PA,0,0,,0,,
2/24/23,MQ,1013506,PA,0,0,,0,,
2/25/23,MQ,1013506,PA,0,0,,0,,
2/26/23,MQ,1013506,PA,0,0,,0,,
2/27/23,MQ,1013506,PA,70,0,,0,70,0
2/28/23,MQ,1013506,PA,0,0,,0,0,0
2/1/23,MQ,1219702,NY,0,0,,0,,
2/2/23,MQ,1219702,NY,0,0,,0,0,0
2/3/23,MQ,1219702,NY,0,0,,0,,
2/4/23,MQ,1219702,NY,211,0,,0,30,0
2/5/23,MQ,1219702,NY,35,0,,0,33,0
2/6/23,MQ,1219702,NY,8,0,,0,8,0
2/7/23,MQ,1219702,NY,0,0,,0,,
2/8/23,MQ,1219702,NY,0,0,,0,,
2/9/23,MQ,1219702,NY,10,0,,0,,
2/10/23,MQ,1219702,NY,0,0,,0,,
2/11/23,MQ,1219702,NY,0,0,,0,,
2/12/23,MQ,1219702,NY,0,0,,0,,
2/13/23,MQ,1219702,NY,0,0,,0,,
2/14/23,MQ,1219702,NY,7,0,,0,,
2/15/23,MQ,1219702,NY,42,0,,0,0,0
2/16/23,MQ,1219702,NY,88,0,,1,,
2/17/23,MQ,1219702,NY,4,0,,0,,
2/18/23,MQ,1219702,NY,0,0,,0,,
2/19/23,MQ,1219702,NY,0,0,,0,,
2/20/23,MQ,1219702,NY,0,0,,0,0,0
2/21/23,MQ,1219702,NY,0,0,,0,,
2/22/23,MQ,1219702,NY,61,0,,0,0,27
2/23/23,MQ,1219702,NY,0,0,,0,,
2/24/23,MQ,1219702,NY,21,0,,0,6,0
2/25/23,MQ,1219702,NY,0,0,,0,0,0
2/26/23,MQ,1219702,NY,0,0,,0,0,0
2/27/23,MQ,1219702,NY,39,0,,0,6,0
2/28/23,MQ,1219702,NY,0,0,,0,,
2/1/23,MQ,1509602,NY,220,0,,0,215,0
2/2/23,MQ,1509602,NY,0,0,,0,,
2/4/23,MQ,1043405,PA,0,0,,0,,
2/5/23,MQ,1043405,PA,0,0,,0,,
2/6/23,MQ,1043405,PA,0,0,,0,,
2/7/23,MQ,1043405,PA,0,0,,0,,
2/8/23,MQ,1043405,PA,0,0,,0,,
2/9/23,MQ,1043405,PA,0,0,,0,0,0
2/10/23,MQ,1043405,PA,0,0,,0,,
2/11/23,MQ,1043405,PA,0,0,,0,,
2/12/23,MQ,1043405,PA,70,0,,0,43,0
2/13/23,MQ,1043405,PA,0,0,,0,,
2/14/23,MQ,1043405,PA,0,0,,0,,
2/15/23,MQ,1043405,PA,0,0,,0,,
2/16/23,MQ,1043405,PA,0,0,,0,,
2/17/23,MQ,1043405,PA,0,0,,0,,
2/18/23,MQ,1043405,PA,0,0,,0,,
2/19/23,MQ,1043405,PA,0,0,,0,,
2/20/23,MQ,1043405,PA,0,0,,0,,
2/21/23,MQ,1043405,PA,0,0,,0,,
2/22/23,MQ,1043405,PA,0,0,,0,,
2/23/23,MQ,1043405,PA,0,0,,0,,
2/24/23,MQ,1043405,PA,50,0,,0,50,0
2/25/23,MQ,1043405,PA,0,0,,0,,
2/26/23,MQ,1043405,PA,0,0,,0,,
2/27/23,MQ,1043405,PA,0,0,,0,,
2/28/23,MQ,1043405,PA,0,0,,0,,
2/3/23,MQ,1430706,RI,0,0,,0,,
2/4/23,MQ,1430706,RI,96,0,,0,18,68
2/5/23,MQ,1430706,RI,0,0,,0,,
2/6/23,MQ,1430706,RI,0,0,,0,,
2/7/23,MQ,1430706,RI,0,0,,0,,
2/8/23,MQ,1430706,RI,0,0,,0,,
2/9/23,MQ,1430706,RI,0,0,,0,0,0
2/10/23,MQ,1430706,RI,101,0,,0,82,0
2/11/23,MQ,1430706,RI,0,0,,0,,
2/12/23,MQ,1430706,RI,0,0,,0,,
